id,Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
6529,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Anshi Rajshree Travels,Bharat Benz A/C Sleeper (2+1),19:00,05h 30m,00:30,2.9,INR 999,24 Seats available
6530,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:00,05h 00m,03:00,0.0,INR 699,19 Seats available
6531,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - STD0237,Ordinary Non AC Seater 2+3,14:55,12h 01m,02:56,3.3,INR 697,52 Seats available
6532,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - STD0245,Ordinary Non AC Seater 2+3,15:25,12h 01m,03:26,3.3,INR 697,52 Seats available
6533,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - BRT0007,Ordinary Non AC Seater 2+3,17:10,10h 50m,04:00,3.3,INR 697,52 Seats available
6534,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - STD0354,Ordinary Non AC Seater 2+3,17:12,10h 30m,03:42,3.3,INR 697,52 Seats available
6535,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - STD0163,Ordinary Non AC Seater 2+3,17:31,11h 54m,05:25,3.3,INR 697,52 Seats available
6536,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - STD0368,Ordinary Non AC Seater 2+3,17:34,11h 06m,04:40,3.3,INR 697,52 Seats available
6537,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - LNI0017,Rajdhani Non AC Seater 2+3,18:01,08h 59m,03:00,3.3,INR 666,51 Seats available
6538,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - STD0296,Ordinary Non AC Seater 2+3,18:30,12h 01m,06:31,3.3,INR 697,52 Seats available
6539,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - STD0356,Ordinary Non AC Seater 2+3,18:46,11h 17m,06:03,3.3,INR 697,52 Seats available
6540,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - STD0144,Ordinary Non AC Seater 2+3,19:00,11h 30m,06:30,3.3,INR 697,52 Seats available
6541,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - AWD0224,Shatabdi AC Seater 2+2,19:10,09h 50m,05:00,4.1,INR 955,36 Seats available
6542,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - STD0072,Janrath AC Seater 2+2,20:30,09h 15m,05:45,2.6,INR 955,32 Seats available
6543,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - BRT0037,Ordinary Non AC Seater 2+3,21:10,10h 50m,08:00,3.3,INR 698,52 Seats available
6544,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - AWD0116,Janrath AC Seater 2+3,21:30,10h 00m,07:30,3.4,INR 827,48 Seats available
6545,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - GND0100,Ordinary Non AC Seater 2+3,21:34,10h 26m,08:00,3.3,INR 666,52 Seats available
6546,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - BRT0066,Ordinary Non AC Seater 2+3,21:40,10h 55m,08:35,3.3,INR 697,52 Seats available
6547,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - SBD0093,Janrath AC Seater 2+2,22:40,08h 20m,07:00,2.0,INR 955,36 Seats available
6548,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - SBD0118,Pink Express AC Seater 2+2,22:40,08h 20m,07:00,3.3,INR 955,41 Seats available
6549,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - SBD0055,Pink Express AC Seater 2+2,23:30,09h 30m,09:00,2.4,INR 955,41 Seats available
6550,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - SBD0114,Pink Express AC Seater 2+2,23:30,08h 30m,08:00,3.3,INR 955,41 Seats available
6551,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),20:45,09h 10m,05:55,4.6,807,25 Seats available
6552,Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - LNI0210,Ordinary Non AC Seater 2+3,10:45,04h 50m,15:35,3.3,INR 368,52 Seats available
6553,Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - LNI0355,Ordinary Non AC Seater 2+3,10:50,04h 50m,15:40,3.3,INR 368,52 Seats available
6554,Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - LNI0216,Ordinary Non AC Seater 2+3,11:00,04h 50m,15:50,3.9,INR 368,52 Seats available
6555,Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - KSB0003,Shatabdi AC Seater 2+2,11:00,06h 00m,17:00,3.3,INR 505,22 Seats available
6556,Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - LNI0363,Ordinary Non AC Seater 2+3,11:05,04h 50m,15:55,3.3,INR 368,52 Seats available
6557,Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - LNI0218,Ordinary Non AC Seater 2+3,12:00,04h 50m,16:50,3.3,INR 368,52 Seats available
6558,Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - LNI0374,Ordinary Non AC Seater 2+3,12:05,04h 50m,16:55,3.3,INR 368,52 Seats available
6559,Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - BDN0019,Ordinary Non AC Seater 2+3,12:30,06h 30m,19:00,3.3,INR 403,52 Seats available
6560,Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - LNI0222,Ordinary Non AC Seater 2+3,12:30,04h 50m,17:20,3.3,INR 368,52 Seats available
6561,Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - LNI0224,Ordinary Non AC Seater 2+3,13:00,04h 50m,17:50,3.3,INR 368,52 Seats available
6562,Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - BDN0040,Ordinary Non AC Seater 2+3,13:00,06h 30m,19:30,3.3,INR 411,52 Seats available
6563,Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - BDN0076,Rajdhani Non AC Seater 2+3,13:36,05h 55m,19:31,3.3,INR 368,51 Seats available
6564,Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - BDN0037,Ordinary Non AC Seater 2+3,14:00,06h 20m,20:20,3.3,INR 407,52 Seats available
6565,Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - GRH0088,Ordinary Non AC Seater 2+3,14:00,07h 05m,21:05,3.3,INR 403,52 Seats available
6566,Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - GRH0089,Ordinary Non AC Seater 2+3,14:30,07h 05m,21:35,3.3,INR 403,52 Seats available
6567,Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - BDN0042,Ordinary Non AC Seater 2+3,15:30,06h 30m,22:00,3.3,INR 411,52 Seats available
6568,Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - HDD0299,Ordinary Non AC Seater 2+3,18:01,03h 53m,21:54,2.2,INR 372,52 Seats available
6569,Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - BDN0044,Ordinary Non AC Seater 2+3,19:00,06h 30m,01:30,0.0,INR 411,52 Seats available
6570,Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - BDN0046,Ordinary Non AC Seater 2+3,21:00,06h 30m,03:30,0.0,INR 411,52 Seats available
6571,Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - KSB0005,Shatabdi AC Seater 2+2,23:00,06h 00m,05:00,0.0,INR 505,31 Seats available
6572,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - BRT0061,Ordinary Non AC Seater 2+3,12:30,11h 20m,23:50,3.3,INR 697,52 Seats available
6573,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - BRT0062,Ordinary Non AC Seater 2+3,13:30,11h 15m,00:45,3.3,INR 697,52 Seats available
6574,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - STD0053,Ordinary Non AC Seater 2+3,14:00,10h 45m,00:45,3.3,INR 724,52 Seats available
6575,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - GND0105,Ordinary Non AC Seater 2+3,14:25,10h 15m,00:40,3.3,INR 666,52 Seats available
6576,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - STD0054,Ordinary Non AC Seater 2+3,16:00,10h 45m,02:45,3.3,INR 724,52 Seats available
6577,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - STD0147,Ordinary Non AC Seater 2+3,16:00,11h 51m,03:51,3.3,INR 697,52 Seats available
6578,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - BRT0036,Ordinary Non AC Seater 2+3,17:00,11h 15m,04:15,3.3,INR 698,52 Seats available
6579,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - AWD0225,Shatabdi AC Seater 2+2,17:30,09h 45m,03:15,3.3,INR 955,37 Seats available
6580,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - SBD0030,Pink Express AC Seater 2+2,19:00,10h 00m,05:00,3.0,INR 955,41 Seats available
6581,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - SBD0110,Pink Express AC Seater 2+2,19:01,09h 44m,04:45,3.3,INR 955,41 Seats available
6582,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - AWD0240,Janrath AC Seater 2+3,20:02,09h 28m,05:30,4.0,INR 827,48 Seats available
6583,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - SBD0032,Pink Express AC Seater 2+2,21:30,09h 45m,07:15,2.4,INR 955,41 Seats available
6584,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - SBD0111,Pink Express AC Seater 2+2,21:31,09h 14m,06:45,3.3,INR 955,41 Seats available
6585,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - SBD0092,Janrath AC Seater 2+2,22:30,08h 15m,06:45,3.5,INR 955,36 Seats available
6586,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - SBD0116,Pink Express AC Seater 2+2,22:31,08h 14m,06:45,3.3,INR 955,41 Seats available
6587,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),22:15,08h 15m,06:30,4.6,759,30 Seats available
6588,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,Shri Krishna Travels & Cargo,AC Seater (2+2),23:55,03h 55m,03:50,0.0,764,42 Seats available
6589,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - TAJ0057,Pink Express AC Seater 2+2,11:00,03h 35m,14:35,3.3,INR 499,40 Seats available
6590,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - IGD0029,Ordinary Non AC Seater 2+3,11:00,05h 35m,16:35,3.3,INR 314,52 Seats available
6591,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - IGD0035,Ordinary Non AC Seater 2+3,11:30,06h 00m,17:30,3.3,INR 314,52 Seats available
6592,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - GNA0172,Ordinary Non AC Seater 2+3,11:35,04h 00m,15:35,3.3,INR 345,52 Seats available
6593,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - IGD0036,Ordinary Non AC Seater 2+3,12:00,06h 00m,18:00,3.3,INR 314,52 Seats available
6594,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - IGD0037,Ordinary Non AC Seater 2+3,12:30,06h 00m,18:30,3.3,INR 314,52 Seats available
6595,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - GNA0028,Ordinary Non AC Seater 2+3,12:32,04h 00m,16:32,3.3,INR 345,52 Seats available
6596,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - TAJ0013,Janrath AC Seater 2+2,13:00,04h 10m,17:10,2.8,INR 534,35 Seats available
6597,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - IGD0038,Ordinary Non AC Seater 2+3,13:00,06h 00m,19:00,3.3,INR 314,52 Seats available
6598,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - IGD0039,Ordinary Non AC Seater 2+3,13:30,06h 00m,19:30,3.3,INR 314,52 Seats available
6599,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - GNA0081,Ordinary Non AC Seater 2+3,13:45,04h 00m,17:45,3.3,INR 345,52 Seats available
6600,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - NDD0011,Ordinary Non AC Seater 2+3,14:00,04h 00m,18:00,3.3,INR 345,52 Seats available
6601,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - IGD0040,Ordinary Non AC Seater 2+3,14:00,06h 00m,20:00,3.3,INR 314,52 Seats available
6602,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - GNA0036,Ordinary Non AC Seater 2+3,14:30,04h 00m,18:30,3.3,INR 345,52 Seats available
6603,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - KSB0002,Shatabdi AC Seater 2+2,14:30,05h 00m,19:30,3.4,INR 534,32 Seats available
6604,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - GNA0055,Ordinary Non AC Seater 2+3,15:00,04h 00m,19:00,3.3,INR 345,52 Seats available
6605,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - KSB0016,Janrath AC Seater 2+2,16:00,05h 00m,21:00,1.7,INR 534,36 Seats available
6606,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - BRT0002,Ordinary Non AC Seater 2+3,19:00,05h 30m,00:30,3.3,INR 394,52 Seats available
6607,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - ETD0017,Ordinary Non AC Seater 2+3,23:55,04h 35m,04:30,3.3,INR 295,52 Seats available
6608,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,RSRTC - 194214,Express Non AC Seater 2+3,17:10,04h 20m,21:30,3.6,INR 333,42 Seats available
6609,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Royal Star Travels,AC Seater (2+2),10:00,04h 00m,14:00,3.3,INR 499,25 Seats available
6610,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NueGo,Electric A/C Seater (2+2),12:00,04h 45m,16:45,3.4,418,4 Seats available
6611,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NueGo,Electric A/C Seater (2+2),13:00,04h 45m,17:45,3.7,321,10 Seats available
6612,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NueGo,Electric A/C Seater (2+2),14:00,04h 45m,18:45,3.6,321,25 Seats available
6613,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NueGo,Electric A/C Seater (2+2),15:00,04h 45m,19:45,3.8,321,20 Seats available
6614,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),15:15,04h 15m,19:30,3.8,INR 500,24 Seats available
6615,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NueGo,Electric A/C Seater (2+2),16:00,04h 40m,20:40,3.7,321,30 Seats available
6616,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NueGo,Electric A/C Seater (2+2),16:30,04h 35m,21:05,3.9,321,34 Seats available
6617,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NueGo,Electric A/C Seater (2+2),17:00,04h 35m,21:35,3.9,321,30 Seats available
6618,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,FlixBus,Bharat Benz A/C Seater (2+2),17:00,05h 25m,22:25,4.0,INR 312,17 Seats available
6619,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Raj Kalpana Travels Pvt.ltd.,Bharat Benz A/C Seater /Sleeper (2+1),17:30,03h 30m,21:00,3.9,INR 509,21 Seats available
6620,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Gola Bus Service,VE A/C Seater / Sleeper (2+1),18:00,02h 30m,20:30,3.9,INR 449,32 Seats available
6621,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NueGo,Electric A/C Seater (2+2),18:00,04h 45m,22:45,4.0,321,31 Seats available
6622,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NueGo,Electric A/C Seater (2+2),19:00,04h 45m,23:45,4.1,296,25 Seats available
6623,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NueGo,Electric A/C Seater (2+2),21:00,04h 45m,01:45,4.1,296,33 Seats available
6624,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NueGo,Electric A/C Seater (2+2),22:00,04h 45m,02:45,4.0,296,43 Seats available
6625,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,04h 10m,02:40,3.5,INR 599,34 Seats available
6626,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NueGo,Electric A/C Seater (2+2),23:55,04h 45m,04:40,4.4,296,35 Seats available
6627,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Ashok tour and Travels,AC Seater (2+2),10:00,05h 15m,15:15,1.8,INR 284.76,34 Seats available
6628,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Ashok tour and Travels,AC Seater (2+2),11:00,05h 15m,16:15,1.8,INR 284.76,34 Seats available
6629,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,RAWAT HOLIDAYS,A/C Seater (2+2),13:00,04h 15m,17:15,1.1,INR 399,23 Seats available
6630,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,DIVYANSHU TRAVELS,A/C Sleeper (2+1),14:10,04h 00m,18:10,1.8,450,18 Seats available
6631,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,AGRA TRAVELSENSE,AC Seater (2+2),13:15,04h 00m,17:15,1.6,INR 449,31 Seats available
6632,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Royal Star Travels,AC Seater (2+2),14:00,04h 00m,18:00,1.0,INR 399,29 Seats available
6633,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),14:00,03h 45m,17:45,2.1,INR 315,33 Seats available
6634,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),14:30,04h 00m,18:30,2.5,518,18 Seats available
6635,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Ashok tour and Travels,AC Seater (2+2),14:30,05h 15m,19:45,1.8,INR 284.76,36 Seats available
6636,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Royal Star Travels,AC Seater (2+2),14:45,04h 00m,18:45,1.3,INR 399,35 Seats available
6637,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,AGRA TRAVELSENSE,AC Seater (2+2),15:30,03h 45m,19:15,1.9,INR 449,37 Seats available
6638,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),16:00,03h 45m,19:45,2.1,INR 315,33 Seats available
6639,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Falcon Tour And Travels,Volvo AC Seater (2+2),16:40,08h 20m,01:00,2.4,INR 699,39 Seats available
6640,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,AGRA TRAVELSENSE,AC Seater (2+2),17:30,04h 30m,22:00,2.1,INR 399,37 Seats available
6641,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,RAWAT HOLIDAYS,A/C Seater (2+2),17:45,04h 15m,22:00,1.6,INR 349,24 Seats available
6642,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Shatabdi Travels,Bharat Benz A/C Sleeper (2+1),23:30,03h 00m,02:30,4.0,1079,26 Seats available
6643,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),18:00,03h 45m,21:45,2.1,INR 315,33 Seats available
6644,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Ashok tour and Travels,AC Seater (2+2),18:00,05h 15m,23:15,2.6,INR 284.76,36 Seats available
6645,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Raj Kalpana Travels Pvt.ltd.,VE A/C Seater (2+2),18:15,03h 15m,21:30,4.2,INR 699,32 Seats available
6646,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),21:20,03h 50m,01:10,3.2,INR 799,18 Seats available
6647,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:10,03h 30m,01:40,3.5,INR 700,40 Seats available
6648,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Mahalaxmi Travels,A/C Sleeper (2+1),22:15,03h 30m,01:45,3.6,INR 1199,11 Seats available
6649,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),22:50,03h 25m,02:15,3.8,INR 799,26 Seats available
6650,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),23:59,03h 31m,03:30,3.2,INR 699,22 Seats available
6651,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Raj Kalpana Travels Pvt.ltd.,A/C Sleeper (2+1),14:15,0-10h 00m,04:15,1.8,INR 699,1 Seat available
6652,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),15:35,03h 45m,19:20,2.1,INR 699,34 Seats available
6653,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0008,Janrath AC Seater 2+2,11:15,04h 00m,15:15,3.3,INR 382,36 Seats available
6654,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0032,Ordinary Non AC Seater 2+3,11:30,03h 30m,15:00,3.3,INR 298,52 Seats available
6655,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - GRH0127,Ordinary Non AC Seater 2+3,12:00,04h 11m,16:11,3.3,INR 294,52 Seats available
6656,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0014,Janrath AC Seater 2+2,12:15,04h 00m,16:15,3.0,INR 382,36 Seats available
6657,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - PNG0081,Ordinary Non AC Seater 2+3,12:25,04h 04m,16:29,3.3,INR 298,52 Seats available
